state,constituency,candidate_name,party,num_votes,total_votes,perc_votes,rank,won
Andhra Pradesh,Kondapi,VENKATESWARLU YANAMADNI,Independent,391,203376,0.0019,8,0
Andhra Pradesh,Kondapi,KONDRU KOTAIAH,Independent,149,203376,0.0007,9,0
Andhra Pradesh,Kondapi,ALLARI RAMAIAH,Yekikrutha Sankshema Rashtriya Praja Party,93,203376,0.0005,10,0
Andhra Pradesh,Kondapi,KOTTE BALA KRISHNA,Pyramid Party of India,77,203376,0.0004,11,0
Andhra Pradesh,Kondapi,K RAJU,Independent,85,203376,0.0004,12,0
Andhra Pradesh,Kondapi,KOMMU YOHANU,Independent,78,203376,0.0004,13,0
Andhra Pradesh,Markapuram,Kunduru Nagarjuna Reddy,Yuvajana Sramika Rythu Congress Party,92680,177714,0.5215,1,1
Andhra Pradesh,Markapuram,Kandula Narayana Reddy,Telugu Desam,74013,177714,0.4165,2,0
Andhra Pradesh,Markapuram,Emmadi Kasinadh,Janasena Party,5503,177714,0.031,3,0
Andhra Pradesh,Markapuram,NOTA,None of the Above,1811,177714,0.0102,4,0
Andhra Pradesh,Markapuram,Shaik Saidha,Indian National Congress,1051,177714,0.0059,5,0
Andhra Pradesh,Markapuram,Morriboyina Chennaiah,Bharatiya Janata Party,782,177714,0.0044,6,0
Andhra Pradesh,Markapuram,Lakshmi Reddy Yeruva,Independent,717,177714,0.004,7,0
Andhra Pradesh,Markapuram,Eruva Nagarjuna Reddy,Praja Shanthi Party,311,177714,0.0018,8,0
Andhra Pradesh,Markapuram,Barige Balaiah,Independent,250,177714,0.0014,9,0
Andhra Pradesh,Markapuram,Kadiam Ramaiah Yadav,Samaanya Praja Party,122,177714,0.0007,10,0
Andhra Pradesh,Markapuram,Parisineni Venkateswarlu,Independent,122,177714,0.0007,11,0
Andhra Pradesh,Markapuram,G.K. Nagendra Reddy,Independent,91,177714,0.0005,12,0
Andhra Pradesh,Markapuram,Santha Kumar Malaprolu,Nava Samaj Party,70,177714,0.0004,13,0
Andhra Pradesh,Markapuram,Nagasundari Emmadi,Independent,76,177714,0.0004,14,0
Andhra Pradesh,Markapuram,Suresh Kumar Natha,Pyramid Party of India,56,177714,0.0003,15,0
Andhra Pradesh,Markapuram,Orsu Alluraiah swami,Independent,59,177714,0.0003,16,0
Andhra Pradesh,Giddalur,Anna Rambabu,Yuvajana Sramika Rythu Congress Party,133111,196036,0.679,1,1
Andhra Pradesh,Giddalur,Ashok Reddy Muthumula,Telugu Desam,52076,196036,0.2656,2,0
Andhra Pradesh,Giddalur,NOTA,None of the Above,3623,196036,0.0185,3,0
Andhra Pradesh,Giddalur,Byraboina Chandra Sekhar,Janasena Party,3128,196036,0.016,4,0
Andhra Pradesh,Giddalur,Pagadala Pedda Rangaswami,Indian National Congress,1836,196036,0.0094,5,0
Andhra Pradesh,Giddalur,Pidatala Saraswathi,Bharatiya Janata Party,774,196036,0.0039,6,0
Andhra Pradesh,Giddalur,Sare Janardhan Nayudu,Independent,414,196036,0.0021,7,0
Andhra Pradesh,Giddalur,Ramana Reddy Undela,Independent,277,196036,0.0014,8,0
Andhra Pradesh,Giddalur,Sk. Rasheed,Independent,214,196036,0.0011,9,0
Andhra Pradesh,Giddalur,Annagaani Sudhakar,Nava Samaj Party,130,196036,0.0007,10,0
Andhra Pradesh,Giddalur,Mudavath Lakshmi Rama Naik,Independent,129,196036,0.0007,11,0
Andhra Pradesh,Giddalur,Gotham Pandu Rangaiah,Independent,122,196036,0.0006,12,0
Andhra Pradesh,Giddalur,A. Hari Babu,Independent,105,196036,0.0005,13,0
Andhra Pradesh,Giddalur,G. Pulla Reddy,Independent,97,196036,0.0005,14,0
Andhra Pradesh,Kanigiri,Burra Madhu Sudhan Yadav,Yuvajana Sramika Rythu Congress Party,112730,192770,0.5848,1,1
Andhra Pradesh,Kanigiri,Dr. MUKKU UGRA NARASIMHA REDDY,Telugu Desam,71827,192770,0.3726,2,0
Andhra Pradesh,Kanigiri,Mannepalli Lakshmi Narayana,Communist Party of India,2434,192770,0.0126,3,0
Andhra Pradesh,Kanigiri,NOTA,None of the Above,2248,192770,0.0117,4,0
Andhra Pradesh,Kanigiri,Puli Krishna Reddy,Bharatiya Janata Party,1177,192770,0.0061,5,0
Andhra Pradesh,Kanigiri,Pasam Venkateswarlu,Indian National Congress,939,192770,0.0049,6,0
Andhra Pradesh,Kanigiri,Ummadi Bhaskar Rao,Independent,381,192770,0.002,7,0
Andhra Pradesh,Kanigiri,Shaik Alla Bhasha,Independent,297,192770,0.0015,8,0
Andhra Pradesh,Kanigiri,Kodamala Benzimen,Ambedkar National Congress,258,192770,0.0013,9,0
Andhra Pradesh,Kanigiri,Sridivya Bhutalapalli,Independent,194,192770,0.001,10,0
Andhra Pradesh,Kanigiri,Paluri Venkata Ramana Reddy,All India Forward Bloc,104,192770,0.0005,11,0
Andhra Pradesh,Kanigiri,Nelapati Vijay Kumar,Independent,104,192770,0.0005,12,0
Andhra Pradesh,Kanigiri,Nambula Venkateswarlu,Independent,77,192770,0.0004,13,0
Andhra Pradesh,Kavali,RAMIREDDY PRATAP KUMAR REDDY,Yuvajana Sramika Rythu Congress Party,95828,195071,0.4912,1,1
Andhra Pradesh,Kavali,KATAMREDDY VISHNU VARDHAN REDDY,Telugu Desam,81711,195071,0.4189,2,0
Andhra Pradesh,Kavali,PASUPULETI SUDHAKAR,Janasena Party,10647,195071,0.0546,3,0
Andhra Pradesh,Kavali,KANDUKURI VENKATA SATYANARAYANA,Bharatiya Janata Party,2546,195071,0.0131,4,0
Andhra Pradesh,Kavali,NOTA,None of the Above,2297,195071,0.0118,5,0
Andhra Pradesh,Kavali,VENKATA RAO CHINTHALA,Indian National Congress,1138,195071,0.0058,6,0
Andhra Pradesh,Kavali,GARRE SURESH BABU,Independent,416,195071,0.0021,7,0
Andhra Pradesh,Kavali,METHUKU RAJESWARI,Independent,306,195071,0.0016,8,0
Andhra Pradesh,Kavali,SABBELLA VIJAYA BHASKAR REDDY,Pyramid Party of India,182,195071,0.0009,9,0
Andhra Pradesh,Atmakur,MEKAPATI GOUTHAM REDDY,Yuvajana Sramika Rythu Congress Party,92758,174307,0.5322,1,1
Andhra Pradesh,Atmakur,BOLLINENI KRISHNAIAH,Telugu Desam,70482,174307,0.4044,2,0
Andhra Pradesh,Atmakur,ANJANEYA REDDY KARNATI,Bharatiya Janata Party,2314,174307,0.0133,3,0
Andhra Pradesh,Atmakur,MANDALA PADMAJA,Bahujan Samaj Party,2274,174307,0.013,4,0
Andhra Pradesh,Atmakur,NOTA,None of the Above,2161,174307,0.0124,5,0
Andhra Pradesh,Atmakur,CHEERLA CHINNAA REDDY,Janasena Party,2089,174307,0.012,6,0
Andhra Pradesh,Atmakur,CHEVURU SREEDHARA REDDY,Indian National Congress,1138,174307,0.0065,7,0
Andhra Pradesh,Atmakur,SURA BHASKAR REDDY,Independent,222,174307,0.0013,8,0
Andhra Pradesh,Atmakur,ULLADI VENKATAIAH,Independent,170,174307,0.001,9,0
Andhra Pradesh,Atmakur,VALLURU VIJAYA BHASKAR REDDY,Independent,170,174307,0.001,10,0
Andhra Pradesh,Atmakur,MURAMREDDY VENKATESWARLU,Pyramid Party of India,137,174307,0.0008,11,0
Andhra Pradesh,Atmakur,LALI RAJENDRA,Independent,134,174307,0.0008,12,0
Andhra Pradesh,Atmakur,SUMAN GADUPUDI,Independent,138,174307,0.0008,13,0
Andhra Pradesh,Atmakur,SHAIK MOINUDDIN,Independent,120,174307,0.0007,14,0
Andhra Pradesh,Kovur,NALLAPAREDDY PRASANNA KUMAR REDDY,Yuvajana Sramika Rythu Congress Party,116239,205567,0.5655,1,1
Andhra Pradesh,Kovur,POLAMREDDY SRINIVASULU REDDY,Telugu Desam,76348,205567,0.3714,2,0
Andhra Pradesh,Kovur,THELAPALLI RAGHAVAIAH,Janasena Party,5292,205567,0.0257,3,0
Andhra Pradesh,Kovur,JANA RAMACHANDRAIAH GOUD,Indian National Congress,3010,205567,0.0146,4,0
Andhra Pradesh,Kovur,NOTA,None of the Above,2624,205567,0.0128,5,0
Andhra Pradesh,Kovur,MARAM VIJAYA LAKSHMI,Bharatiya Janata Party,1481,205567,0.0072,6,0
Andhra Pradesh,Kovur,S.K MUZIB UR RAHAMAN,Pyramid Party of India,301,205567,0.0015,7,0
Andhra Pradesh,Kovur,KOPPALA SREENIVASULU,Viduthalai Chiruthaigal Katchi,272,205567,0.0013,8,0
Andhra Pradesh,Nellore City,ANIL KUMAR POLUBOINA,Yuvajana Sramika Rythu Congress Party,75040,158363,0.4738,1,1
Andhra Pradesh,Nellore City,NARAYANA PONGURU,Telugu Desam,73052,158363,0.4613,2,0
Andhra Pradesh,Nellore City,KEATHAMREDDY VINOD REDDY,Janasena Party,5503,158363,0.0347,3,0
Andhra Pradesh,Nellore City,KAKARAPARTHI JAGANMOHAN RAO,Bharatiya Janata Party,1659,158363,0.0105,4,0
Andhra Pradesh,Nellore City,SHAIK. FAYAZ,Indian National Congress,1211,158363,0.0076,5,0
Andhra Pradesh,Nellore City,NOTA,None of the Above,1154,158363,0.0073,6,0
Andhra Pradesh,Nellore City,VITTAPU LALITHARAM,Independent,170,158363,0.0011,7,0
Andhra Pradesh,Nellore City,SYED IBRAHIM,Independent,155,158363,0.001,8,0
Andhra Pradesh,Nellore City,EMBETI JAYARAJU,Viduthalai Chiruthaigal Katchi,102,158363,0.0006,9,0
Andhra Pradesh,Nellore City,TELU. BALARAM,Pyramid Party of India,80,158363,0.0005,10,0
Andhra Pradesh,Nellore City,CHANDRASEKHAR VINUKONDA,Independent,85,158363,0.0005,11,0
Andhra Pradesh,Nellore City,NEELLA VENKAIAH,Independent,83,158363,0.0005,12,0
Andhra Pradesh,Nellore City,SHAIK. MANJOOR,Republican Party of India,69,158363,0.0004,13,0
Andhra Pradesh,Nellore Rural,Kotamreddy Sridhar Reddy,Yuvajana Sramika Rythu Congress Party,85724,166092,0.5161,1,1
Andhra Pradesh,Nellore Rural,Abdul Aziz Shaik,Telugu Desam,64948,166092,0.391,2,0
Andhra Pradesh,Nellore Rural,Chennareddy Manukranth,Janasena Party,9002,166092,0.0542,3,0
Andhra Pradesh,Nellore Rural,NOTA,None of the Above,1875,166092,0.0113,4,0
Andhra Pradesh,Nellore Rural,Bhaskar Karanam,Bharatiya Janata Party,1784,166092,0.0107,5,0
Andhra Pradesh,Nellore Rural,Udatha Venkatarao,Indian National Congress,1626,166092,0.0098,6,0
Andhra Pradesh,Nellore Rural,Pulluru Suneel,Independent,396,166092,0.0024,7,0
Andhra Pradesh,Nellore Rural,Shaik Chan Basha,Independent,210,166092,0.0013,8,0
Andhra Pradesh,Nellore Rural,Nakka Rama Mohan,Independent,157,166092,0.0009,9,0
Andhra Pradesh,Nellore Rural,A.S.K. Siva Kumar,Pyramid Party of India,110,166092,0.0007,10,0
Andhra Pradesh,Nellore Rural,Bandi Mahesh,Jai Hindustan Party,95,166092,0.0006,11,0
Andhra Pradesh,Nellore Rural,Battala Gangadhar,Jana Jagruti Party,82,166092,0.0005,12,0
Andhra Pradesh,Nellore Rural,Degapogu Prakash Kumar,Independent,83,166092,0.0005,13,0
Andhra Pradesh,Sarvepalli,KAKANI GOVARDHAN REDDY,Yuvajana Sramika Rythu Congress Party,97272,189392,0.5136,1,1
Andhra Pradesh,Sarvepalli,CHANDRAMOHAN REDDY SOMIREDDY,Telugu Desam,83299,189392,0.4398,2,0
Andhra Pradesh,Sarvepalli,NOTA,None of the Above,2782,189392,0.0147,3,0
Andhra Pradesh,Sarvepalli,SUNKARA HEMALATHA,Janasena Party,1913,189392,0.0101,4,0
Andhra Pradesh,Sarvepalli,POOLA CHANDRASEKHAR,Indian National Congress,1420,189392,0.0075,5,0
Andhra Pradesh,Sarvepalli,PANDI MASTHANAIAH,Bharatiya Janata Party,1420,189392,0.0075,6,0
Andhra Pradesh,Sarvepalli,KADIYALA JAGANMOHAN REDDY,Praja Shanthi Party,313,189392,0.0017,7,0
Andhra Pradesh,Sarvepalli,KURAPATI VIJAYA RAJU,Independent,288,189392,0.0015,8,0
Andhra Pradesh,Sarvepalli,ANNAM SRI HARI,Pyramid Party of India,239,189392,0.0013,9,0
Andhra Pradesh,Sarvepalli,M.S. KARIMULLAH,Andhra Rastra Praja Samithi,226,189392,0.0012,10,0
Andhra Pradesh,Sarvepalli,DUDALA SUDHAKAR,Viduthalai Chiruthaigal Katchi,220,189392,0.0012,11,0
Andhra Pradesh,Gudur,Velagapalli Varaprasad Rao,Yuvajana Sramika Rythu Congress Party,109759,184230,0.5958,1,1
Andhra Pradesh,Gudur,Pasim Sunil Kumar,Telugu Desam,64301,184230,0.349,2,0
Andhra Pradesh,Gudur,NOTA,None of the Above,2885,184230,0.0157,3,0
Andhra Pradesh,Gudur,Pattapu Ravi,Bahujan Samaj Party,2612,184230,0.0142,4,0
Andhra Pradesh,Gudur,Bhyrappa Paricherla,Bharatiya Janata Party,1767,184230,0.0096,5,0
Andhra Pradesh,Gudur,Parimala Venkateswara Rao,Indian National Congress,1234,184230,0.0067,6,0
Andhra Pradesh,Gudur,Jugunta Krishnaveni,Dalita Bahujana Party,494,184230,0.0027,7,0
Andhra Pradesh,Gudur,Vadanala Venkaiah,Independent,314,184230,0.0017,8,0
Andhra Pradesh,Gudur,Arava Parvathaiah,Independent,222,184230,0.0012,9,0
Andhra Pradesh,Gudur,Boddu Venkata Krishnaiah,Independent,218,184230,0.0012,10,0
Andhra Pradesh,Gudur,V. C. Naveen Gupta,Independent,152,184230,0.0008,11,0
Andhra Pradesh,Gudur,Bandi Srinivasulu,Independent,142,184230,0.0008,12,0
Andhra Pradesh,Gudur,Sadepalli Srinivasulu,Pyramid Party of India,130,184230,0.0007,13,0
Andhra Pradesh,Sullurpeta,Kiliveti Sanjeevaiah,Yuvajana Sramika Rythu Congress Party,119627,192963,0.6199,1,1
Andhra Pradesh,Sullurpeta,Dr. Parasa Venkata Rathnaiah,Telugu Desam,58335,192963,0.3023,2,0
Andhra Pradesh,Sullurpeta,Uyyala Praveen,Janasena Party,5513,192963,0.0286,3,0
Andhra Pradesh,Sullurpeta,NOTA,None of the Above,4025,192963,0.0209,4,0
Andhra Pradesh,Sullurpeta,Chandanamudi Pedda Eswaraiah,Indian National Congress,2698,192963,0.014,5,0
Andhra Pradesh,Sullurpeta,Dasari Ratnam,Bharatiya Janata Party,1734,192963,0.009,6,0
Andhra Pradesh,Sullurpeta,Kinthada Gurumurthy,Janapaalana Party (Democratic),311,192963,0.0016,7,0
Andhra Pradesh,Sullurpeta,Biguva Srinivasulu,Independent,295,192963,0.0015,8,0
Andhra Pradesh,Sullurpeta,Panakala Ramulamma,Pyramid Party of India,249,192963,0.0013,9,0
Andhra Pradesh,Sullurpeta,Addanki Chandrababu,Independent,176,192963,0.0009,10,0
Andhra Pradesh,Venkatagiri,ANAM RAMANARAYANA REDDY,Yuvajana Sramika Rythu Congress Party,109204,190714,0.5726,1,1
Andhra Pradesh,Venkatagiri,KURUGONDLA RAMAKRISHNA,Telugu Desam,70484,190714,0.3696,2,0
Andhra Pradesh,Venkatagiri,NOTA,None of the Above,4106,190714,0.0215,3,0
Andhra Pradesh,Venkatagiri,PALLIPATI RAJA,Bahujan Samaj Party,2253,190714,0.0118,4,0
Andhra Pradesh,Venkatagiri,PANTA SRINIVASULU REDDY,Indian National Congress,1725,190714,0.009,5,0
Andhra Pradesh,Venkatagiri,S.S.R. NAIDU,Bharatiya Janata Party,1700,190714,0.0089,6,0
Andhra Pradesh,Venkatagiri,M. MASTHANAIAH,Independent,318,190714,0.0017,7,0
Andhra Pradesh,Venkatagiri,CHATLA MUNIRAJA,Vishwa Jana Party,203,190714,0.0011,8,0
Andhra Pradesh,Venkatagiri,KONGA RAMAKANTH,Independent,204,190714,0.0011,9,0
Andhra Pradesh,Venkatagiri,ARMUGON VAYYUURU,Independent,196,190714,0.001,10,0
Andhra Pradesh,Venkatagiri,GURU PRASANNA KUMAR CHALLA,Janapaalana Party (Democratic),175,190714,0.0009,11,0
Andhra Pradesh,Venkatagiri,ATTIRALA SIVA KUMAR,Pyramid Party of India,146,190714,0.0008,12,0
Andhra Pradesh,Udayagiri,MEKAPATI CHANDRA SEKHAR REDDY,Yuvajana Sramika Rythu Congress Party,106487,185820,0.5731,1,1
Andhra Pradesh,Udayagiri,BOLLINENI VENKATA RAMARAO,Telugu Desam,69959,185820,0.3765,2,0
Andhra Pradesh,Udayagiri,GUNDLAPALLI BHARATH KUMAR,Bharatiya Janata Party,3102,185820,0.0167,3,0
Andhra Pradesh,Udayagiri,NOTA,None of the Above,2949,185820,0.0159,4,0
Andhra Pradesh,Udayagiri,RAMESH DUDDUKURU,Indian National Congress,1614,185820,0.0087,5,0
Andhra Pradesh,Udayagiri,SHAIK JALEEL BASHA,Independent,385,185820,0.0021,6,0
Andhra Pradesh,Udayagiri,SWARNA KONDAIAH,Independent,390,185820,0.0021,7,0
Andhra Pradesh,Udayagiri,BAPATHI MADHU,All India Forward Bloc,226,185820,0.0012,8,0
Andhra Pradesh,Udayagiri,CHAGAM. MAHESWARA,Pyramid Party of India,176,185820,0.0009,9,0
Andhra Pradesh,Udayagiri,MADDINENI. CHANDRAIAH,Praja Shanthi Party,175,185820,0.0009,10,0
Andhra Pradesh,Udayagiri,BOLLINENI VENKATA SATYANARAYANA,Independent,106,185820,0.0006,11,0
Andhra Pradesh,Udayagiri,GOLLAPALLI THIRUPATHAIAH,Independent,93,185820,0.0005,12,0
Andhra Pradesh,Udayagiri,CHANGATTI JAYARAMI REDDY,Independent,83,185820,0.0004,13,0
Andhra Pradesh,Udayagiri,CHEJARLA SUBBA REDDY,Independent,75,185820,0.0004,14,0
Andhra Pradesh,Badvel,Dr. G. Venkata Subbaiah,Yuvajana Sramika Rythu Congress Party,95482,156819,0.6089,1,1
Andhra Pradesh,Badvel,Dr. Obulapuram Raja Sekhar,Telugu Desam,50748,156819,0.3236,2,0
Andhra Pradesh,Badvel,Neerugattu Dora Vijaya Jyothi,Independent,2883,156819,0.0184,3,0
Andhra Pradesh,Badvel,P.M. Kamalamma,Indian National Congress,2337,156819,0.0149,4,0
Andhra Pradesh,Badvel,NOTA,None of the Above,2004,156819,0.0128,5,0
Andhra Pradesh,Badvel,Nagipogu Prasad,Bahujan Samaj Party,1321,156819,0.0084,6,0
Andhra Pradesh,Badvel,Thiriveedi. Jayaramulu.,Bharatiya Janata Party,735,156819,0.0047,7,0
Andhra Pradesh,Badvel,Seelam. Ganganna,Independent,431,156819,0.0027,8,0
Andhra Pradesh,Badvel,Kotapati Narasimhulu,Yekikrutha Sankshema Rashtriya Praja Party,337,156819,0.0021,9,0
Andhra Pradesh,Badvel,Zinka Raveendra Babu,Hardam Manavtawadi Rashtriya Dal,106,156819,0.0007,10,0
Andhra Pradesh,Badvel,Muthyala Prasad Rao,Ambedkar National Congress,96,156819,0.0006,11,0
Andhra Pradesh,Badvel,S. Abraham,Independent,94,156819,0.0006,12,0
Andhra Pradesh,Badvel,Thiriveedi Suban,Independent,98,156819,0.0006,13,0
Andhra Pradesh,Badvel,Gudime Kishore,Independent,80,156819,0.0005,14,0
Andhra Pradesh,Badvel,Velpula. Nara Subbanna,Pyramid Party of India,67,156819,0.0004,15,0
Andhra Pradesh,Rajampet,Meda Venkata Mallikarjuna Reddy,Yuvajana Sramika Rythu Congress Party,95266,164846,0.5779,1,1
Andhra Pradesh,Rajampet,Bathyala Changal Rayudu,Telugu Desam,59994,164846,0.3639,2,0
Andhra Pradesh,Rajampet,Poola Bhaskar,Indian National Congress,3081,164846,0.0187,3,0
Andhra Pradesh,Rajampet,Pathipati Kusuma Kumari,Janasena Party,2376,164846,0.0144,4,0
Andhra Pradesh,Rajampet,NOTA,None of the Above,1448,164846,0.0088,5,0
Andhra Pradesh,Rajampet,Pothugunta Ramesh Naidu,Bharatiya Janata Party,1008,164846,0.0061,6,0
Andhra Pradesh,Rajampet,Akkidasari Chandramohan,Indian Labour Party (Ambedkar Phule),299,164846,0.0018,7,0
Andhra Pradesh,Rajampet,Arigela Dinesh Chandranath,Independent,243,164846,0.0015,8,0
Andhra Pradesh,Rajampet,Bandi Eswar,Dalita Bahujana Party,192,164846,0.0012,9,0
Andhra Pradesh,Rajampet,Bojjireddy Rajamohan Reddy,B. C. United Front,191,164846,0.0012,10,0
Andhra Pradesh,Rajampet,J.V. Ramana,Ambedkar National Congress,187,164846,0.0011,11,0
Andhra Pradesh,Rajampet,Surendra Reddy Dugganapalli,Mundadugu Praja Party,170,164846,0.001,12,0
Andhra Pradesh,Rajampet,O. Mallikarjuna Reddy,Praja Shanthi Party,135,164846,0.0008,13,0
Andhra Pradesh,Rajampet,Kaladhar Dasari,Yekikrutha Sankshema Rashtriya Praja Party,87,164846,0.0005,14,0
Andhra Pradesh,Rajampet,Pendyala Vijay Kumar,Pyramid Party of India,79,164846,0.0005,15,0
Andhra Pradesh,Rajampet,Madhan Mohan Reddy Mummadi,Navataram Party,90,164846,0.0005,16,0
Andhra Pradesh,Kadapa,AMZATH BASHA SHAIK BEPARI,Yuvajana Sramika Rythu Congress Party,104822,166688,0.6289,1,1
Andhra Pradesh,Kadapa,AMEER BABU NAWABJAN,Telugu Desam,50028,166688,0.3001,2,0
Andhra Pradesh,Kadapa,SUNKARA SREENIVAS,Janasena Party,5385,166688,0.0323,3,0
Andhra Pradesh,Kadapa,NAZEER AHAMED SHAIK,Indian National Congress,1863,166688,0.0112,4,0
Andhra Pradesh,Kadapa,NOTA,None of the Above,1459,166688,0.0088,5,0
Andhra Pradesh,Kadapa,SREENIVASULU REDDY KANDULA,Bharatiya Janata Party,1230,166688,0.0074,6,0
Andhra Pradesh,Kadapa,N. RAVI SANKAR REDDY,Independent,559,166688,0.0034,7,0
Andhra Pradesh,Kadapa,A. RAJAGOPAL REDDY,Independent,377,166688,0.0023,8,0
Andhra Pradesh,Kadapa,SYED SALAUDDIN,Independent,380,166688,0.0023,9,0
Andhra Pradesh,Kadapa,KANDALAM LAKSHMI,Pyramid Party of India,100,166688,0.0006,10,0
Andhra Pradesh,Kadapa,S. RAMACHANDRUDU,Independent,108,166688,0.0006,11,0
Andhra Pradesh,Kadapa,SETTYPALLE. SUBRAMANYAM,Independent,105,166688,0.0006,12,0
Andhra Pradesh,Kadapa,AKBER MABASHA,Anna YSR Congress Party,91,166688,0.0005,13,0
Andhra Pradesh,Kadapa,K. MAHAMMAD BASHA,Jai Hindustan Party,91,166688,0.0005,14,0
Andhra Pradesh,Kadapa,MOHAMMAD ALI SHAIK,Independent,55,166688,0.0003,15,0
Andhra Pradesh,Kadapa,K. KUMARASWAMY,Independent,35,166688,0.0002,16,0
Andhra Pradesh,Kodur,Koramutla Sreenivasulu,Yuvajana Sramika Rythu Congress Party,78312,136770,0.5726,1,1
Andhra Pradesh,Kodur,Panthagani Narasimha Prasad,Telugu Desam,43433,136770,0.3176,2,0
Andhra Pradesh,Kodur,Bonasi Venkata Subbaiah,Janasena Party,9964,136770,0.0729,3,0
Andhra Pradesh,Kodur,NOTA,None of the Above,1570,136770,0.0115,4,0
Andhra Pradesh,Kodur,Gosala Devi,Indian National Congress,1333,136770,0.0097,5,0
Andhra Pradesh,Kodur,Panathala Suresh,Bharatiya Janata Party,1049,136770,0.0077,6,0
Andhra Pradesh,Kodur,Bonasi Keerthana,Independent,178,136770,0.0013,7,0
Andhra Pradesh,Kodur,Joropalli Narasimhulu,Independent,129,136770,0.0009,8,0
Andhra Pradesh,Kodur,Bandela Obaiah,Independent,123,136770,0.0009,9,0
Andhra Pradesh,Kodur,Mandapalle Sreenivasulu,Pyramid Party of India,114,136770,0.0008,10,0
Andhra Pradesh,Kodur,Maddela Ramadevi,Indian Union Muslim League,114,136770,0.0008,11,0
Andhra Pradesh,Kodur,K.Rambabu,Ambedkar National Congress,97,136770,0.0007,12,0
Andhra Pradesh,Kodur,Karrathoti Harinarayana,Independent,98,136770,0.0007,13,0
Andhra Pradesh,Kodur,Pilli Rama Rao,Independent,95,136770,0.0007,14,0
Andhra Pradesh,Kodur,Nagiripati Sivaiah,Independent,86,136770,0.0006,15,0
Andhra Pradesh,Kodur,J.Gangulaiah,Independent,75,136770,0.0005,16,0
Andhra Pradesh,Rayachoti,GADIKOTA. SRIKANTH REDDY.,Yuvajana Sramika Rythu Congress Party,98990,173843,0.5694,1,1
Andhra Pradesh,Rayachoti,RAMESH KUMAR REDDY REDDAPPAGARI,Telugu Desam,66128,173843,0.3804,2,0
Andhra Pradesh,Rayachoti,Shaik ALLABAKASH.,Indian National Congress,2615,173843,0.015,3,0
Andhra Pradesh,Rayachoti,NOTA,None of the Above,2226,173843,0.0128,4,0
Andhra Pradesh,Rayachoti,S. HASAN. BASHA.,Janasena Party,1480,173843,0.0085,5,0
Andhra Pradesh,Rayachoti,PALAgiRi.SRiNiVASA KUMAR RAJU,Bharatiya Janata Party,1199,173843,0.0069,6,0
Andhra Pradesh,Rayachoti,Papireddy. Madan Mohan Reddy,B. C. United Front,649,173843,0.0037,7,0
Andhra Pradesh,Rayachoti,K. VINAY KUMAR REDDY.,Praja Shanthi Party,263,173843,0.0015,8,0
Andhra Pradesh,Rayachoti,YADAGUTTA. JANGAMAIAH,Pyramid Party of India,164,173843,0.0009,9,0
Andhra Pradesh,Rayachoti,MANOHARA. REPANA,Anna YSR Congress Party,129,173843,0.0007,10,0
Andhra Pradesh,Pulivendla,YEDUGURI SANDINTI JAGAN MOHAN REDDY,Yuvajana Sramika Rythu Congress Party,132356,180127,0.7348,1,1
Andhra Pradesh,Pulivendla,VENKATA SATISH KUMAR REDDY SINGA REDDY,Telugu Desam,42246,180127,0.2345,2,0
Andhra Pradesh,Pulivendla,NOTA,None of the Above,2160,180127,0.012,3,0
Andhra Pradesh,Pulivendla,PEDABALLI SUSHMA,Bharatiya Janata Party,1260,180127,0.007,4,0
Andhra Pradesh,Pulivendla,VELURU SRINIVASA REDDY,Indian National Congress,1230,180127,0.0068,5,0
Andhra Pradesh,Pulivendla,TUGUTTLA RAGHAVA REDDY,Independent,215,180127,0.0012,6,0
Andhra Pradesh,Pulivendla,GAVI REDDY RAMESWARA REDDY,Pyramid Party of India,142,180127,0.0008,7,0
Andhra Pradesh,Pulivendla,AKKULUGARI VIJAY KUMAR REDDY,Praja Shanthi Party,101,180127,0.0006,8,0
Andhra Pradesh,Pulivendla,POREDDY PRABHAKAR REDDY,Independent,117,180127,0.0006,9,0
Andhra Pradesh,Pulivendla,BHASKAR REDDY RAJULA,Samajwadi Forward Bloc,89,180127,0.0005,10,0
Andhra Pradesh,Pulivendla,HEMADRI REDDY NANDYAL,Independent,86,180127,0.0005,11,0
Andhra Pradesh,Pulivendla,KRISHNA DANTHALURU,B. C. United Front,66,180127,0.0004,12,0
Andhra Pradesh,Pulivendla,SIVA CHANDRA REDDY KOMMA,Anna YSR Congress Party,59,180127,0.0003,13,0
Andhra Pradesh,Kamalapuram,POCHIMAREDDY RAVINDRANATH REDDY,Yuvajana Sramika Rythu Congress Party,88482,158347,0.5588,1,1
Andhra Pradesh,Kamalapuram,NARASIMHA REDDY PUTHA,Telugu Desam,61149,158347,0.3862,2,0
Andhra Pradesh,Kamalapuram,OBAIAH GUDISENAPALLI,Bahujan Samaj Party,2748,158347,0.0174,3,0
